TargetPath,URL,TotalBytes,StartTime,EndTime,MimeType
C:\Users\Ученик-15\Documents\freedexpano_2_3_5\plugins\1201-kakie-strany-otmechayut-nauryz-istoriya-prazdnika.htm,https://www.google.com/search?q=%D0%BD%D0%B0%D1%83%D1%80%D1%8B%D0%B7+%D0%BA%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8&sca_esv=d1b5aeb9d701f53b&ei=Ys7uZcjwDIDFwPAPyd-B0As&udm=&oq=%D0%9D%D0%B0%D1%83%D1%80%D1%8B%D0%B7+%D0%BA%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8&gs_lp=Egxnd3Mtd2l6LXNlcnAiHdCd0LDRg9GA0YvQtyDQutCw0YDRgtC40L3QutC4KgIIADIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHkiFcFDFCFi1YnACeAGQAQOYAaABoAHTIqoBBDAuMzm4AQHIAQD4AQGYAhKgArkPqAIUwgIKEAAYRxjWBBiwA8ICBxAhGAoYoAHCAgQQIRgKwgIFECEYnwXCAiAQABiABBiKBRjlAhjlAhjqAhi0AhiKAxi3AxjUA9gBAcICFhAuGAMYjwEY5QIY6gIYtAIYjAPYAQLCAhYQABgDGI8BGOUCGOoCGLQCGIwD2AECwgIFEC4YgATCAgsQLhiABBjHARjRA8ICChAAGIAEGIoFGEPCAgoQLhiABBiKBRhDwgIKEC4YQxiABBiKBcICCxAuGK8BGMcBGIAEwgILEC4YgAQYxwEYrwHCAhQQLhiABBiXBRjcBBjeBBjfBNgBA8ICBxAAGIAEGAqYAw2IBgGQBgi6BgQIARgHugYGCAIQARgKugYGCAMQARgUkgcEMi4xNqAHwO4C&sclient=gws-wiz-serp#vhid=LqFjQZe0svhprM&vssid=l,62504,2024-03-11T09:29:48.865226+05:00,2024-03-11T09:29:56.622071+05:00,text/html
C:\Users\Ученик-15\Downloads\14193517_0_0_1920_1080_600x0_80_0_0_b5a7b10d1e2ca957dee9a6de9a024021.jpg.webp,https://ru.sputnik.kz/20200904/monument-bayterek-otkrytie-posetiteli-rezhim-raboty-pravila-14884856.html,56792,2023-12-21T10:27:26.616948+05:00,2023-12-21T10:27:31.676583+05:00,image/webp
C:\Users\Ученик-15\Downloads\ОООО.jpg,https://www.google.com/search?sca_esv=601356795&q=%D0%B7%D0%B8%D0%BC%D0%B0+%D0%BA%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8&tbm=isch&source=lnms&prmd=ivsnbmtz&sa=X&ved=2ahUKEwjW4p7sl_iDAxWWS_EDHVXyDRsQ0pQJegQIERAB&biw=1366&bih=641&dpr=1#imgrc=WBSGys1ZdchnTM,56671,2024-01-25T09:10:09.327608+05:00,2024-01-25T09:10:41.67311+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\hq720.jpg,https://www.google.com/search?sca_esv=74899351e738f79e&q=%D0%BB%D0%BE%D1%80%D0%B4+spayk+%D1%81%D0%BF%D0%B0%D0%B9%D0%BA+%D1%81%D0%BA%D0%B8%D0%BD%D1%8B&udm=2&uds=AMwkrPva-5lwRYgEq6LRYQ0t97t3E2uTpg6HERKSzs5Vxhao7UfjbwrjvLsAouNBXee7LyMywGv-AvQirmew-Viy0TasNEoFEYlYhcf54j2q_ExWlIB8L6BlPchG3jUq9DsX8APF2lNHfzyFt1uJYYYmbneTH4ygybZGRRj5u0DAi4FFqtqurj4&sa=X&sqi=2&ved=2ahUKEwjS9fOI-eaFAxWZExAIHb5WAngQgIoDKAJ6BAgYEBU&biw=1366&bih=641#imgrc=0b1kEZWmZt1H1M&imgdii=gmCYeaibNk2FzM,47919,2024-04-29T07:57:16.628099+05:00,2024-04-29T07:57:19.424143+05:00,image/jpeg
C:\Users\Ученик-15\Documents\freedexpano_2_3_5\plugins\voda-rodnikov.jpg,https://www.google.com/search?sca_esv=55d6234f4c88031b&q=%D0%B2%D0%BE%D0%B4%D0%B0+%D0%B8%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D0%BA+%D0%B6%D0%B8%D0%B7%D0%BD%D0%B8&uds=AMwkrPthmMcTBxwM7MWjIU8L9AnArZHZLm9risTqVMhyvaf6KFSIecWe8ldmiItGLQF_LGKo9QEVkb_9eSeyWi_pHiJ7f5RFF3tTMvcn0b6RsazDY0xn0L8WQcEDMHuF4nkIK-R0zKAjqYDAc3BLDj_tUx9mqGNlLws7aOMaglpVZ8gRHaJmwZ30pzhCafuhc1CO6XbLQ5iy53TdnPu0YcJV5ddPxtA-MsabbZdH8lHAb0YhLHPxUgqzIr0nIM1YhXGU0r_dC-fiPRd6V5_XW4-BV_70km6__h73ChDoenrI0yKoTHufI4QPaCJVt6Vd7_UqAf__aVHyQfGjbjAGPslCPFiKeZWU22SYGhovM9ge11NcFksoNPo&udm=2&prmd=ivsnbmtz&sa=X&sqi=2&ved=2ahUKEwjf0qX4j7KFAxWmHhAIHa7-A2IQtKgLegQIExAB&biw=1366&bih=641&dpr=1#vhid=mwU0kjkVNVGi0M&vssid=mosaic,43585,2024-04-08T07:48:26.965957+05:00,2024-04-08T07:48:30.026878+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\Новая папка\3.gif,https://sample-videos.com/gif/3.gif,40316,2024-09-25T11:25:18.259411+05:00,2024-09-25T11:25:22.19194+05:00,image/gif
C:\Users\Ученик-15\Downloads\сколько воды.png,https://www.google.com/search?sca_esv=a5b03d48c1dcd4f4&q=%D1%81%D0%BA%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE+%D0%BF%D1%80%D0%B5%D1%81%D0%BD%D0%BE%D0%B9+%D0%B2%D0%BE%D0%B4%D1%8B+%D0%BD%D0%B0+%D0%B7%D0%B5%D0%BC%D0%BB%D0%B5&uds=AMwkrPtcWI138swQgGlPEMcCJee5ujDkbzkgEp6Ot7CTzmQoiuXkGJx9AO2OXBGsJ7SNctXG8z7QKWogYr8_o1PKSVGKmayqD1ZHijpMtZgFmUzk1_hCRqiaRjKg352zUHCz5jrL2FeTb-ptBR5BcQgx5r2p-gRtWoSGY9EhK2Qjxg2VeQeIE67VoG8j8BRxStRvq6Nps1G4SM9SYTXimRDHg-gtKAicqBeURnXGx8TwpQsNAMPWISo-sOVKuQOdQqGS_EsdVrvrmhUTgnwKAeXCWvHKjY-mPVvkXVCa24Qf0QbEeK2QOu_NSmC1J8gdWWet6KfWOVSitvAfRzr2BeNWU6YiujAWaLfOPPWZavtf2oSsLWRl2Gpvx_H4S6c-WcV_3ySe-WEI&udm=2&prmd=ivsnbmtz&sa=X&ved=2ahUKEwjmyLbbhbqFAxUCHhAIHTLgDNgQtKgLegQIChAB&biw=1366&bih=641&dpr=1#vhid=wr_TAjMQX4Z8KM&vssid=mosaic,39275,2024-04-11T11:21:54.30974+05:00,2024-04-11T11:22:34.563832+05:00,image/png
C:\Users\Ученик-15\Downloads\e18a6948-a28d-4f1f-8534-700eb96c03d6.jpg.850x445_q82_crop.jpg,https://www.google.com/search?sca_esv=a5b03d48c1dcd4f4&q=%D1%87%D0%B8%D1%81%D1%82%D0%B0%D1%8F+%D0%B2%D0%BE%D0%B4%D0%B0&uds=AMwkrPvtB3ETKEPLHdofdtqIB-YqDBanMYLnunGpHhMDk_mFt2UhlzbZsFmOWhYKZiV0BkPATCy9flSFioRX71SgtVNwl2JrGC9zBtjyF7RyNRPFmtru9-Sj_n26oO-x_FP8fjq_oqbGdd0YZ4Qz6lExAJ4v2JgTpoGOZuol1CzbNcKCBjzGZ-FbwTpSJHJTpA_nXIshDCnaG-IQ57yVmdhDNYLqUsO8USzNsCNZeplhONkGPfuyAVihxsyb6_aXn25fkTUzLYMA-DBz4qN3gWGJyKrT8b9o7HBbXTwqyfqUMru1yDNIl9qZen-VePm1U4uKq8V08RAStL9JSbPw63_zwOWjfys4kg&udm=2&prmd=sivmnbtz&sa=X&sqi=2&ved=2ahUKEwjngqPjg7qFAxUwGxAIHQ01CHAQtKgLegQIDRAB&biw=1366&bih=641&dpr=1#vhid=OChfU6yo-P4yLM&vssid=mosaic,37425,2024-04-11T11:13:23.76144+05:00,2024-04-11T11:13:33.202285+05:00,image/jpeg
C:\Users\Ученик-15\Documents\freedexpano_2_3_5\plugins\logo_big.png,https://www.google.com/search?sca_esv=84c550665db3d809&q=%D0%BA%D0%B0%D0%BA%D0%B8%D0%B5+%D0%B5%D1%81%D1%82%D1%8C+%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%BD%D0%BD%D1%8B%D0%B5+%D0%BF%D0%BE%D1%87%D1%82%D1%8B+%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%B0%D1%8E%D1%82+%D0%B2+%D0%BA%D0%B0%D0%B7%D0%B0%D1%85%D1%81%D1%82%D0%B0%D0%BD%D0%B5&uds=AMwkrPu0RC7PSBdv5jdpVwXr3T2dFEdIuPicd-YCHBNGc1FYFDT8tgp-iZYIizHL1fKwoVgaWZ8x6vJgmcDIjndoYlsJkpurq0a3azWh2RuMADKoRCMXhz-sFKDoUrH6ONA-U7IVbAuwdAyiVpc5urQ-q3Z8Kc4Am01EC_tOxaDJQznxEbZf7vOGpxJ735GFLwHgJttOjfejFKBOdkrVYirYwzwaQgEPye21m0I-CEr6SNWkZy7iPOYI5cgshjbhV34uGGfXunvuF8HmC61LT9WjJ6y2lEPPsXTTIMMBmT7scbm1IJ2qedLIv1GYv63M0ygKcJgIdAY3iF6DCzbqTstxSAXhR8oMC_bbERoRCBVmlnk_2CL46V8dc0AJlZsg7B2uZQiBPVt0gZpRoBYEN5YmSqCL4TT9zQ&udm=2&prmd=isvnbmtz&sa=X&ved=2ahUKEwiq87-7zqiFAxX-BxAIHW3bDHAQtKgLegQIDBAB&biw=1366&bih=641&dpr=1#vhid=F1kXR-qKIOfLcM&vssid=mosaic,31748,2024-04-04T13:06:43.528594+05:00,2024-04-04T13:06:48.031071+05:00,image/png
C:\Users\Ученик-15\Documents\bater.bmp,https://www.google.com/search?sca_esv=a37b92b02547b255&q=%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0+%D0%B2+%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%82%D0%B5+bmp&uds=AMwkrPuP6kYPBnb3iYzu1LfLCQ2KAN-3j-s9_AmIallVxK3fXFby0EEsflsOxrvlAnNpFecSz3AClexGfnDdXKmx1Aj1z6CAqskxgY60RppI06EhHMgMTOQ7xIm4U8vLeWK5jaB-frd5Evk1-VeFEmWcaO0IQFoQXB2io4gsqxJVqjsyV8F2X_RqWis7W6iL5-u07Vkwr6-hg7uZkjH_HXVteRWrTPJGTeeyHfDi8scZWZUdow4uiyUb4g3dLHEmeBfQp_Aqa0qQqJkub8a3TyyxDtVaUXqj4bZWDGeyLM217BOPXIr1Sf8OIgfK3ZFhm3wZntDvBHN9WcqUumYCwGmIRrKQXyS8EUsrkA9WoPg4xfqxF5jh42Q&udm=2&prmd=ivsnbmtz&sa=X&ved=2ahUKEwix6bfYr8iFAxVUFRAIHaM3B80QtKgLegQIChAB&biw=1366&bih=641&dpr=1#vhid=5Cs0BxH0iEhIkM&vssid=mosaic,21140,2024-04-17T04:11:05.657207+05:00,2024-04-17T04:11:25.426218+05:00,image/bmp
C:\Users\Ученик-15\Downloads\опиралпрти.jpg,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwqigxKzRg9OK72HBh34W9FzZc2H1hy8VmAJceDaw&q=%D1%80%D0%BE%D0%BD%D0%B0%D0%BB%D0%B4%D1%83&oq=%D1%80%D0%BE%D0%BD%D0%B0%D0%BB&gs_lcrp=EgZjaHJvbWUqCggBEC4YsQMYgAQyBggAEEUYOzIKCAEQLhixAxiABDIGCAIQRRg5Mg0IAxAuGIMBGLEDGIAEMg0IBBAuGIMBGLEDGIAEMg0IBRAuGIMBGLEDGIAEMgYIBhBFGD0yBggHEEUYPdIBCDI5NDNqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8#vhid=I6aBGLgvsvGpYM&vssid=3981:R10bH4qPc8ikBM,19774,2023-12-26T11:12:38.733254+05:00,2023-12-26T11:12:45.200416+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\middle_601917.jpg,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwqigxKzRg9OK72HBh34W9FzZc2H1hy8VmAJceDaw&q=%D1%80%D0%BE%D0%BD%D0%B0%D0%BB%D0%B4%D1%83&oq=%D1%80%D0%BE%D0%BD%D0%B0%D0%BB&gs_lcrp=EgZjaHJvbWUqCggBEC4YsQMYgAQyBggAEEUYOzIKCAEQLhixAxiABDIGCAIQRRg5Mg0IAxAuGIMBGLEDGIAEMg0IBBAuGIMBGLEDGIAEMg0IBRAuGIMBGLEDGIAEMgYIBhBFGD0yBggHEEUYPdIBCDI5NDNqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8#vhid=I6aBGLgvsvGpYM&vssid=3981:R10bH4qPc8ikBM,19774,2023-12-26T11:11:50.961782+05:00,2023-12-26T11:11:53.848194+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\Вариант А 8 класс 4 четверть.docx,file:///C:/Users/%D0%A3%D1%87%D0%B5%D0%BD%D0%B8%D0%BA-15/Desktop/%D0%92%D0%B0%D1%80%D0%B8%D0%B0%D0%BD%D1%82%20%D0%90%208%20%D0%BA%D0%BB%D0%B0%D1%81%D1%81%204%20%D1%87%D0%B5%D1%82%D0%B2%D0%B5%D1%80%D1%82%D1%8C.docx,18671,2023-09-11T06:37:05.016206+05:00,2023-09-11T06:37:05.565724+05:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document
C:\Users\Ученик-15\Pictures\бебебебубуб\purple-rose-clip-art-png-image-5a3b8776bfd5c5.4950751415138507427858.jpg,https://www.google.com/search?sca_esv=ce68b03d4bb9be5f&q=%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0+%D0%B2+%D1%80%D0%B0%D1%81%D1%88%D0%B8%D1%80%D0%B5%D0%BD%D0%B8%D0%B8+bmp+%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C&uds=AMwkrPt2NsazvX1g3IVvZg-HGurE-uJ8_KP7vE0qUYMmJBqUhelDnTogENlEPNWWc2mPH9ocsYAjnSY7JrU4grnfoBFuf-IN_yLd3SNlpu_xmCf59qYkpdfA17yTcym0BCjMsHyv3Qm9_zuA7lqyenByzSycGBjrBq9MmwSKqyDOpgxGa9VptAjHR1yAVID0s83uTwoiefAFo-KBCHRirXEXjGiCmvCg82UObrv3Prjz9cA5MmUTK0bcFpKsnVbac4MakS18VSenQpMxL95llSGtxyA10xlSEsGMR4HV6UCPx-jtxv4-YlaP-ZE4_Dpx_RnsdBQWPC1bpsGtttsPTG1ouv17fxMqAYgA0QLhTH-yRJXaTg-VLY8-IbyuPPR2bKd0wXJzirA6g8ZKBoh8akbQCkMwRt1ntw&udm=2&prmd=ivsbnmtz&sa=X&ved=2ahUKEwi53MuoqsiFAxXMBBAIHUv0BQcQtKgLegQIDBAB&biw=1366&bih=589&dpr=1#imgrc=sUX_gyNH2di1WM&imgdii=AbNB4imhLHxEjM,17071,2024-04-17T03:43:28.738385+05:00,2024-04-17T03:43:38.263535+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\ЗИМА.jpg,https://www.google.com/search?sca_esv=601356795&q=%D0%B7%D0%B8%D0%BC%D0%B0+%D0%BA%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8&tbm=isch&source=lnms&prmd=ivsnbmtz&sa=X&ved=2ahUKEwjW4p7sl_iDAxWWS_EDHVXyDRsQ0pQJegQIERAB&biw=1366&bih=641&dpr=1#imgrc=KPc3lG43f8IPlM,16303,2024-01-25T09:06:55.618757+05:00,2024-01-25T09:07:06.780916+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\butterfly-realistic-isolated_1284-3881.avif,https://www.google.com/search?sca_esv=ce68b03d4bb9be5f&q=%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0+%D0%B2+%D1%80%D0%B0%D1%81%D1%88%D0%B8%D1%80%D0%B5%D0%BD%D0%B8%D0%B8+bmp+%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C&uds=AMwkrPt2NsazvX1g3IVvZg-HGurE-uJ8_KP7vE0qUYMmJBqUhelDnTogENlEPNWWc2mPH9ocsYAjnSY7JrU4grnfoBFuf-IN_yLd3SNlpu_xmCf59qYkpdfA17yTcym0BCjMsHyv3Qm9_zuA7lqyenByzSycGBjrBq9MmwSKqyDOpgxGa9VptAjHR1yAVID0s83uTwoiefAFo-KBCHRirXEXjGiCmvCg82UObrv3Prjz9cA5MmUTK0bcFpKsnVbac4MakS18VSenQpMxL95llSGtxyA10xlSEsGMR4HV6UCPx-jtxv4-YlaP-ZE4_Dpx_RnsdBQWPC1bpsGtttsPTG1ouv17fxMqAYgA0QLhTH-yRJXaTg-VLY8-IbyuPPR2bKd0wXJzirA6g8ZKBoh8akbQCkMwRt1ntw&udm=2&prmd=ivsbnmtz&sa=X&ved=2ahUKEwi4pbCtqMiFAxWpAxAIHXvbBsAQtKgLegQIDRAB&biw=1366&bih=641&dpr=1#vhid=XnipBas8R5Qa1M&vssid=mosaic,15283,2024-04-17T03:34:05.448296+05:00,2024-04-17T03:34:34.708228+05:00,image/avif
C:\Users\Ученик-15\3D Objects\Новая папка\butterfly-realistic-isolated_1284-3881 (1).avif,https://www.google.com/search?sca_esv=ce68b03d4bb9be5f&q=%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B0+%D0%B2+%D1%80%D0%B0%D1%81%D1%88%D0%B8%D1%80%D0%B5%D0%BD%D0%B8%D0%B8+bmp+%D1%81%D0%BA%D0%B0%D1%87%D0%B0%D1%82%D1%8C&uds=AMwkrPt2NsazvX1g3IVvZg-HGurE-uJ8_KP7vE0qUYMmJBqUhelDnTogENlEPNWWc2mPH9ocsYAjnSY7JrU4grnfoBFuf-IN_yLd3SNlpu_xmCf59qYkpdfA17yTcym0BCjMsHyv3Qm9_zuA7lqyenByzSycGBjrBq9MmwSKqyDOpgxGa9VptAjHR1yAVID0s83uTwoiefAFo-KBCHRirXEXjGiCmvCg82UObrv3Prjz9cA5MmUTK0bcFpKsnVbac4MakS18VSenQpMxL95llSGtxyA10xlSEsGMR4HV6UCPx-jtxv4-YlaP-ZE4_Dpx_RnsdBQWPC1bpsGtttsPTG1ouv17fxMqAYgA0QLhTH-yRJXaTg-VLY8-IbyuPPR2bKd0wXJzirA6g8ZKBoh8akbQCkMwRt1ntw&udm=2&prmd=ivsbnmtz&sa=X&ved=2ahUKEwi4pbCtqMiFAxWpAxAIHXvbBsAQtKgLegQIDRAB&biw=1366&bih=641&dpr=1#vhid=XnipBas8R5Qa1M&vssid=mosaic,15283,2024-04-17T03:38:13.75374+05:00,2024-04-17T03:38:38.54492+05:00,image/avif
C:\Users\Ученик-15\Downloads\images.jpg,https://www.google.com/search?q=%D1%81%D0%B5%D1%82%D0%B5%D0%B2%D0%BE%D0%B9+%D1%8D%D1%82%D0%B8%D0%BA%D0%B5%D1%82+%D0%BA%D0%BE%D0%B8%D0%BC%D0%B8%D0%BA%D1%81+&sca_esv=708ca891a389fdf3&ei=QWLiZpGBMeHZwPAPzoPa2Ac&ved=0ahUKEwjRpaK-vbyIAxXhLBAIHc6BFnsQ4dUDCA8&uact=5&oq=%D1%81%D0%B5%D1%82%D0%B5%D0%B2%D0%BE%D0%B9+%D1%8D%D1%82%D0%B8%D0%BA%D0%B5%D1%82+%D0%BA%D0%BE%D0%B8%D0%BC%D0%B8%D0%BA%D1%81+&gs_lp=Egxnd3Mtd2l6LXNlcnAiK9GB0LXRgtC10LLQvtC5INGN0YLQuNC60LXRgiDQutC-0LjQvNC40LrRgSAyBhAAGA0YHjIIEAAYogQYiQUyCBAAGIAEGKIEMggQABiiBBiJBUjeQlD0DljrPXADeAGQAQCYAYQBoAH-EqoBBDkuMTS4AQPIAQD4AQGYAhqgAvATqAIUwgIdEAAYgAQYtAIY1AMY5QIYtwMYigUY6gIYigPYAQHCAhAQABgDGLQCGOoCGI8B2AECwgIQEC4YAxi0AhjqAhiPAdgBAsICDhAAGIAEGLEDGIMBGIoFwgILEC4YgAQY0QMYxwHCAggQABiABBixA8ICCxAAGIAEGLEDGIMBwgIOEC4YgAQYsQMYgwEYigXCAgUQABiABMICChAAGIAEGEMYigXCAgUQLhiABMICCxAuGIAEGLEDGIMBwgIREC4YgAQYsQMY0QMYgwEYxwHCAgQQABgDwgIGEAAYFhgewgIIEAAYFhgeGA_CAgUQIRigAZgDDOIDBRIBMSBAugYECAEYB7oGBggCEAEYCpIHBDUuMjGgB6GlAQ&sclient=gws-wiz-serp#vhid=DrSz-9gXRnciLM&vssid=l,14455,2024-09-12T03:39:19.011993+05:00,2024-09-12T03:39:20.567451+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\вирус.jpg,https://www.google.com/search?sca_esv=159f37a1251190f9&q=%D0%B1%D0%B8%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5+%D0%B8+%D0%BA%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D1%8B%D0%B5+%D0%B2%D0%B8%D1%80%D1%83%D1%81%D1%8B+%D0%BE%D0%B1%D1%89%D0%B8%D0%B5+%D1%81%D0%B2%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%B0&udm=2&fbs=AEQNm0Cjmfui-wh8X_MyYW04R9Tp-avGdXS66VfWHWuLRyBARGBwu-djAshuhLT6adiFPEKB591VdoWwwacIXS880fPYs5tEGE2AEN65XkkWnR7n9Yu18-1Cgva3H85HBShPgmeP0RwZtIp9E1-pAFcuep5axp6F1sLCZMEWuRP82dJXZqrYL_H1_dDssdDpvD8UqBsojBf63VqJY9nBRicGo4_cic1opt8qNwU9q6FF8iP5oUJpY7Y&sa=X&ved=2ahUKEwit8b-anf6IAxX_FRAIHftMABQQtKgLegQIExAB&biw=1304&bih=629&dpr=1,13174,2024-10-08T07:12:15.12226+05:00,2024-10-08T07:12:27.344868+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\Без названия.jpg,https://www.google.com/search?sca_esv=72aaa3890415b76e&sca_upv=1&q=%D0%B0%D0%BB%D0%BC%D0%B0%D1%82%D1%8B&udm=2&fbs=AEQNm0Ccd8v_pAFtqbsXqQhTSUJjLECeyGbVdpKEfosLXaDZkCe2nQWgj_LOC_lMua_wUo53HmC79o_MNsf9vY-71AWm3JIhE5JZQhdGV3x7hmBx_6ysSCz1tBZGg7mYlMSiVF3YmArbdjY3J3b_4J5h9lsCme-CNPZHuiv-h8duS82MNiNxBBadxvJVpoCP5W4tnOr7nikQMCPR4YoJ-UZ7b8ehgFmq8CTzQUIa7togqb0weqygSV8&sa=X&ved=2ahUKEwjJzoz0i8qIAxVoJxAIHXVsDbUQtKgLegQIDRAB&biw=1366&bih=641&dpr=1,13040,2024-09-17T13:39:40.777637+05:00,2024-09-17T13:39:49.277515+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\Без названия (1).png,https://www.google.com/search?q=%D0%BA%D0%B0%D0%BA+%D1%81%D0%BF%D0%B0%D1%81%D1%82%D0%B8+%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D1%83+%D1%82%D0%B5%D0%BA%D1%81%D1%82&tbm=isch&ved=2ahUKEwiMvZPol4KEAxVCDhAIHYe3AEoQ2-cCegQIABAA,12913,2024-01-29T08:34:31.989419+05:00,2024-01-29T08:34:38.138853+05:00,image/png
C:\Users\Ученик-15\Downloads\атырау.jpg,https://www.google.com/search?sca_esv=f2fb15e6fa9c5d79&q=%D0%B0%D1%82%D1%8B%D1%80%D0%B0%D1%83&udm=2&fbs=AEQNm0AF0ZmyEEq5LiV3UIGqs_ZUHfhJajw88xb4N04o07Dx15lT2p6qplTX29HtsFjnSS1dak223FDxkujsdm9cwzT9uPHBWpfKjS-yJ4X8mgvu_03h6zujwwFFYUXrMFeVY2R-kW0lXFp2yT3E-UkBflbAQXCxXysf-hDugiT2TK6jt-0KzyhnNe7k6vzPzaSCbi4u14kumoCzSa3gd8vMpsqMyAj3NX5-Tj6-xZwV8wDPc5Bt5qE&sa=X&ved=2ahUKEwjEyNHHn86IAxW8AxAIHSYwNEwQtKgLegQIEBAB&biw=1366&bih=641&dpr=1,10753,2024-09-19T05:13:39.445988+05:00,2024-09-19T05:13:55.145319+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\Без названия (2).jpg,https://www.google.com/search?sca_esv=72aaa3890415b76e&sca_upv=1&q=%D0%B0%D0%BB%D0%BC%D0%B0%D1%82%D1%8B&udm=2&fbs=AEQNm0Ccd8v_pAFtqbsXqQhTSUJjLECeyGbVdpKEfosLXaDZkCe2nQWgj_LOC_lMua_wUo53HmC79o_MNsf9vY-71AWm3JIhE5JZQhdGV3x7hmBx_6ysSCz1tBZGg7mYlMSiVF3YmArbdjY3J3b_4J5h9lsCme-CNPZHuiv-h8duS82MNiNxBBadxvJVpoCP5W4tnOr7nikQMCPR4YoJ-UZ7b8ehgFmq8CTzQUIa7togqb0weqygSV8&sa=X&ved=2ahUKEwjJzoz0i8qIAxVoJxAIHXVsDbUQtKgLegQIDRAB&biw=1366&bih=641&dpr=1,10305,2024-09-17T13:40:41.273447+05:00,2024-09-17T13:40:43.549018+05:00,image/jpeg
C:\Users\Ученик-15\Pictures\meoww.jpg,https://www.google.com/search?sca_esv=d2ba6b5c7e3c259e&q=%D1%84%D0%BE%D1%82%D0%BA%D0%B0+%D0%B0%D0%BB%D0%BC%D0%B0%D1%82%D1%8B&udm=2&fbs=AEQNm0DpvuYEwHLg4ukM13djj3L-RuaY_6pr9WXl7lY_FI4HnBysgQjdnG3WgVtSLMmstsbZYmkFl7liwFRRKelQtHs1Md_mSwm2TRkL__xMgNlRNezYy6t_55MnZg0QWUk6ZZxrLPoGzvfUYYLtV5jTwFJWMedF950M7mJzbvAAPp1rYHtXCl6G5MxFii0dSUR6a1mczLYSpZolFPmWgLW5YiWWrPWzya4sdR2Dhn3f0_zudubwM5E&sa=X&ved=2ahUKEwj52fa21OCIAxWFPhAIHbZEAMgQtKgLegQICBAB&biw=1366&bih=641&dpr=1,9878,2024-09-26T12:57:23.091039+05:00,2024-09-26T12:58:12.942531+05:00,image/jpeg
C:\Users\Ученик-15\Downloads\Без названия (1).jpg,https://www.google.com/search?sca_esv=72aaa3890415b76e&sca_upv=1&q=%D0%B0%D0%BB%D0%BC%D0%B0%D1%82%D1%8B&udm=2&fbs=AEQNm0Ccd8v_pAFtqbsXqQhTSUJjLECeyGbVdpKEfosLXaDZkCe2nQWgj_LOC_lMua_wUo53HmC79o_MNsf9vY-71AWm3JIhE5JZQhdGV3x7hmBx_6ysSCz1tBZGg7mYlMSiVF3YmArbdjY3J3b_4J5h9lsCme-CNPZHuiv-h8duS82MNiNxBBadxvJVpoCP5W4tnOr7nikQMCPR4YoJ-UZ7b8ehgFmq8CTzQUIa7togqb0weqygSV8&sa=X&ved=2ahUKEwjJzoz0i8qIAxVoJxAIHXVsDbUQtKgLegQIDRAB&biw=1366&bih=641&dpr=1,9032,2024-09-17T13:40:05.761499+05:00,2024-09-17T13:40:08.132369+05:00,image/jpeg
